Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,492911,-,-,-,45.21,5.74,1,716,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,30,3.3000000000000003,1.21,0.0358,0.64,0,0,0,0,-6.300000000000001,0,0,0,0,0.334,49.550000000000004,157.76,0.15,940,0.7000000000000001,80,1
2019,1,1,1,30,0.4,1.56,0.0362,0.64,0,0,0,8,-1.9000000000000001,0,0,0,0,0.289,84.68,155.62,0.16,939,0.7000000000000001,70,0.6000000000000001
2019,1,1,2,30,0.6000000000000001,1.56,0.036000000000000004,0.64,0,0,0,7,-2.3000000000000003,0,0,0,0,0.28600000000000003,81.13,148.55,0.16,940,0.7000000000000001,64,0.8
2019,1,1,3,30,0.8,1.55,0.0363,0.64,0,0,0,8,-2.6,0,0,0,0,0.28400000000000003,77.72,139.13,0.16,939,0.6000000000000001,62,0.8
2019,1,1,4,30,1.1,1.53,0.0388,0.64,0,0,0,4,-3,0,0,0,0,0.28300000000000003,74.2,128.81,0.16,939,0.6000000000000001,62,0.9
2019,1,1,5,30,1.2000000000000002,1.51,0.0414,0.64,0,0,0,7,-3.2,0,0,0,0,0.28200000000000003,72.3,118.26,0.16,939,0.6000000000000001,62,0.9
2019,1,1,6,30,1.3,1.49,0.0429,0.64,0,0,0,7,-3.4000000000000004,0,0,0,0,0.281,70.88,107.87,0.16,939,0.6000000000000001,61,0.9
2019,1,1,7,30,1.5,1.48,0.045200000000000004,0.64,0,0,0,7,-3.5,0,0,0,0,0.279,69.4,97.94,0.16,940,0.6000000000000001,56,0.9
2019,1,1,8,30,2.2,1.48,0.0468,0.64,13,218,18,1,-3.3000000000000003,13,218,0,18,0.278,67.1,88.47,0.16,940,0.6000000000000001,51,0.6000000000000001
2019,1,1,9,30,3.7,1.48,0.046700000000000005,0.64,40,617,139,0,-1.6,40,617,0,139,0.278,68.47,80.71000000000001,0.16,940,0.5,46,0.5
2019,1,1,10,30,5,1.5,0.046700000000000005,0.64,53,771,261,4,-1.4000000000000001,17,0,0,17,0.277,63.25,74.35000000000001,0.16,940,0.5,39,0.5
2019,1,1,11,30,6,1.5,0.0465,0.64,60,839,347,4,-0.5,24,0,0,24,0.276,63.27,70.04,0.16,940,0.5,28,0.6000000000000001
2019,1,1,12,30,6.4,1.53,0.0439,0.64,62,867,383,4,0.5,27,0,0,27,0.274,66.06,68.22,0.16,940,0.5,19,0.7000000000000001
2019,1,1,13,30,6.300000000000001,1.47,0.0414,0.64,60,860,367,4,0.9,26,0,0,26,0.272,68.35000000000001,69.10000000000001,0.16,939,0.5,16,0.7000000000000001
2019,1,1,14,30,5.6000000000000005,1.52,0.0398,0.64,54,814,298,4,1,37,0,0,37,0.271,72.11,72.57000000000001,0.16,939,0.5,15,0.7000000000000001
2019,1,1,15,30,4,1.54,0.0405,0.64,44,700,186,1,1.1,44,700,0,186,0.27,81.39,78.28,0.16,939,0.5,19,0.6000000000000001
2019,1,1,16,30,2.1,1.52,0.0443,0.64,24,418,56,1,0.6000000000000001,24,418,0,56,0.27,90.01,85.66,0.16,939,0.5,26,0.6000000000000001
2019,1,1,17,30,1.2000000000000002,1.48,0.0453,0.64,0,0,0,1,-0.4,0,0,0,0,0.271,89.18,94.62,0.16,939,0.5,29,0.7000000000000001
2019,1,1,18,30,0.8,1.47,0.0432,0.64,0,0,0,1,-1,0,0,0,0,0.271,87.93,104.31,0.16,940,0.5,30,0.7000000000000001
2019,1,1,19,30,0.4,1.45,0.0463,0.64,0,0,0,1,-1.5,0,0,0,0,0.272,87.11,114.57000000000001,0.16,940,0.5,29,0.8
2019,1,1,20,30,0,1.45,0.0472,0.64,0,0,0,1,-2,0,0,0,0,0.273,86.33,125.10000000000001,0.16,940,0.5,30,0.8
2019,1,1,21,30,-0.4,1.46,0.0437,0.64,0,0,0,1,-2.5,0,0,0,0,0.275,85.5,135.55,0.16,939,0.5,31,0.8
2019,1,1,22,30,-0.7000000000000001,1.48,0.041100000000000005,0.64,0,0,0,1,-3,0,0,0,0,0.276,84.17,145.39000000000001,0.16,939,0.5,31,0.8
2019,1,1,23,30,-1.1,1.48,0.039400000000000004,0.64,0,0,0,1,-3.4000000000000004,0,0,0,0,0.275,84.44,153.5,0.16,939,0.6000000000000001,30,0.9
2019,1,2,0,30,-1.2000000000000002,1.47,0.037700000000000004,0.64,0,0,0,4,-3.6,0,0,0,0,0.275,84.03,157.64000000000001,0.16,939,0.6000000000000001,29,0.9
2019,1,2,1,30,-1.5,1.45,0.0393,0.64,0,0,0,1,-3.5,0,0,0,0,0.274,86.39,155.59,0.16,939,0.6000000000000001,27,0.9
2019,1,2,2,30,-1.5,1.44,0.0412,0.64,0,0,0,1,-3.3000000000000003,0,0,0,0,0.273,87.86,148.56,0.16,938,0.6000000000000001,24,0.9
2019,1,2,3,30,-1.5,1.43,0.0438,0.64,0,0,0,4,-3,0,0,0,0,0.272,89.33,139.16,0.16,938,0.5,22,0.9
2019,1,2,4,30,-1.4000000000000001,1.4000000000000001,0.051500000000000004,0.64,0,0,0,0,-2.8000000000000003,0,0,0,0,0.272,90.10000000000001,128.84,0.16,938,0.5,21,0.9
2019,1,2,5,30,-1.3,1.3900000000000001,0.057800000000000004,0.64,0,0,0,0,-2.6,0,0,0,0,0.272,90.8,118.29,0.16,938,0.4,19,1
2019,1,2,6,30,-1.3,1.41,0.0577,0.64,0,0,0,0,-2.4000000000000004,0,0,0,0,0.271,92.11,107.89,0.16,938,0.4,18,1.1
2019,1,2,7,30,-1.2000000000000002,1.43,0.053200000000000004,0.64,0,0,0,0,-2.3000000000000003,0,0,0,0,0.272,92.28,97.96000000000001,0.16,938,0.4,20,1.1
2019,1,2,8,30,-0.7000000000000001,1.44,0.044000000000000004,0.64,14,246,20,0,-2.4000000000000004,14,246,0,20,0.273,88.03,88.47,0.16,938,0.30000000000000004,21,1.2000000000000002
2019,1,2,9,30,0.6000000000000001,1.47,0.0349,0.64,38,668,146,0,-2.5,38,668,0,146,0.274,80,80.7,0.16,939,0.30000000000000004,20,1.4000000000000001
2019,1,2,10,30,1.8,1.32,0.0327,0.64,50,819,272,4,-3,69,0,0,69,0.275,70.73,74.31,0.16,939,0.30000000000000004,18,1.7000000000000002
2019,1,2,11,30,2.6,1.3,0.029300000000000003,0.64,55,889,359,4,-4,144,157,0,198,0.277,61.97,69.98,0.16,939,0.30000000000000004,15,1.8
2019,1,2,12,30,2.8000000000000003,1.23,0.0279,0.64,57,913,397,4,-4.800000000000001,155,232,0,241,0.28,57.21,68.13,0.16,938,0.30000000000000004,14,1.9000000000000001
2019,1,2,13,30,2.5,1.04,0.0309,0.64,58,896,379,1,-5.5,58,896,0,379,0.28300000000000003,55.38,68.99,0.16,938,0.30000000000000004,14,1.9000000000000001
2019,1,2,14,30,1.7000000000000002,1.03,0.032100000000000004,0.64,54,847,309,4,-5.9,120,48,0,134,0.28700000000000003,57.22,72.45,0.16,938,0.30000000000000004,14,1.9000000000000001
2019,1,2,15,30,0.4,0.99,0.0342,0.64,45,730,195,4,-5.9,62,0,3,62,0.29,62.74,78.15,0.16,939,0.30000000000000004,14,1.6
2019,1,2,16,30,-1.4000000000000001,1,0.0349,0.64,25,455,61,1,-6,25,455,0,61,0.293,70.86,85.53,0.16,939,0.30000000000000004,15,1.4000000000000001
2019,1,2,17,30,-2.6,1.05,0.0337,0.64,0,0,0,0,-6.5,0,0,0,0,0.297,74.51,94.49,0.16,939,0.30000000000000004,17,1.2000000000000002
2019,1,2,18,30,-3.2,1.12,0.031100000000000003,0.64,0,0,0,0,-7,0,0,0,0,0.3,75.28,104.17,0.16,939,0.4,19,1.1
2019,1,2,19,30,-3.5,1.18,0.0286,0.64,0,0,0,0,-7.300000000000001,0,0,0,0,0.304,74.97,114.43,0.16,939,0.4,22,1.1
2019,1,2,20,30,-3.7,1.22,0.027700000000000002,0.64,0,0,0,0,-7.5,0,0,1,0,0.307,75.17,124.96000000000001,0.16,939,0.4,23,1
2019,1,2,21,30,-3.9000000000000004,1.22,0.028300000000000002,0.64,0,0,0,0,-7.4,0,0,0,0,0.31,76.87,135.41,0.16,939,0.4,25,0.9
2019,1,2,22,30,-4.1000000000000005,1.2,0.030100000000000002,0.64,0,0,0,0,-7.1000000000000005,0,0,1,0,0.311,79.31,145.25,0.16,939,0.4,26,0.9
2019,1,2,23,30,-4.2,1.18,0.0315,0.64,0,0,0,0,-7,0,0,0,0,0.312,81.05,153.37,0.16,939,0.4,28,0.8
2019,1,3,0,30,-4.3,1.19,0.0316,0.64,0,0,0,0,-6.800000000000001,0,0,0,0,0.312,82.41,157.54,0.16,939,0.4,29,0.8
2019,1,3,1,30,-4.5,1.23,0.030500000000000003,0.64,0,0,0,0,-6.9,0,0,0,0,0.311,83.43,155.54,0.16,939,0.4,33,0.7000000000000001
2019,1,3,2,30,-4.5,1.28,0.028900000000000002,0.64,0,0,0,0,-7.1000000000000005,0,0,0,0,0.31,82.08,148.55,0.16,939,0.4,34,0.7000000000000001
2019,1,3,3,30,-4.6000000000000005,1.32,0.027700000000000002,0.64,0,0,0,0,-7.4,0,0,0,0,0.309,80.78,139.17000000000002,0.16,939,0.4,33,0.7000000000000001
2019,1,3,4,30,-4.800000000000001,1.34,0.027600000000000003,0.64,0,0,0,0,-7.7,0,0,0,0,0.308,80.38,128.86,0.16,939,0.4,31,0.8
2019,1,3,5,30,-4.9,1.35,0.027800000000000002,0.64,0,0,0,0,-7.9,0,0,0,0,0.306,79.28,118.31,0.16,939,0.4,31,0.8
2019,1,3,6,30,-5.1000000000000005,1.36,0.027600000000000003,0.64,0,0,0,0,-8.3,0,0,0,0,0.305,78.21000000000001,107.91,0.16,939,0.4,31,0.8
2019,1,3,7,30,-5,1.37,0.027600000000000003,0.64,0,0,0,0,-8.700000000000001,0,0,0,0,0.304,75.2,97.97,0.16,939,0.4,31,0.8
2019,1,3,8,30,-4.2,1.37,0.0275,0.64,13,284,20,0,-9,13,284,0,20,0.303,68.98,88.46000000000001,0.16,939,0.4,29,0.9
2019,1,3,9,30,-2.5,1.3900000000000001,0.0261,0.64,36,674,145,0,-9,36,674,0,145,0.304,60.9,80.68,0.16,939,0.4,24,1
2019,1,3,10,30,-0.6000000000000001,1.4000000000000001,0.0246,0.64,46,822,269,1,-8.9,46,822,0,269,0.304,53.620000000000005,74.27,0.16,939,0.4,18,1.2000000000000002
2019,1,3,11,30,1,1.3900000000000001,0.0245,0.64,52,885,356,4,-8.700000000000001,145,151,0,197,0.304,48.18,69.91,0.16,939,0.4,13,1.3
2019,1,3,12,30,1.7000000000000002,1.3800000000000001,0.024800000000000003,0.64,54,897,390,4,-8.700000000000001,151,279,0,255,0.303,46.06,68.04,0.16,938,0.5,9,1.3
2019,1,3,13,30,1.8,1.35,0.0251,0.64,53,887,373,4,-8.6,153,170,0,214,0.302,46.08,68.88,0.16,938,0.5,8,1.4000000000000001
2019,1,3,14,30,1.3,1.3800000000000001,0.022600000000000002,0.64,48,846,305,1,-8.4,48,846,0,305,0.299,48.52,72.33,0.16,938,0.5,8,1.3
2019,1,3,15,30,0,1.4000000000000001,0.0205,0.64,39,747,194,0,-8.1,39,747,0,194,0.296,54.39,78.01,0.16,938,0.5,10,1
2019,1,3,16,30,-1.8,1.4000000000000001,0.02,0.64,22,497,62,0,-7.7,22,497,0,62,0.294,64.19,85.39,0.16,938,0.5,13,0.9
2019,1,3,17,30,-3,1.3800000000000001,0.020800000000000003,0.64,0,0,0,0,-8.200000000000001,0,0,0,0,0.293,67.58,94.34,0.16,938,0.5,18,0.9
2019,1,3,18,30,-3.5,1.37,0.021,0.64,0,0,0,0,-8.3,0,0,0,0,0.292,69.23,104.03,0.16,939,0.5,24,0.8
2019,1,3,19,30,-4,1.37,0.021,0.64,0,0,0,0,-8.700000000000001,0,0,0,0,0.292,69.58,114.29,0.16,938,0.5,29,0.8
2019,1,3,20,30,-4.3,1.3800000000000001,0.0217,0.64,0,0,0,0,-9.1,0,0,0,0,0.292,69.11,124.81,0.16,938,0.5,32,0.8
2019,1,3,21,30,-4.6000000000000005,1.3900000000000001,0.022600000000000002,0.64,0,0,0,0,-9.4,0,0,0,0,0.292,69.32000000000001,135.27,0.16,938,0.5,35,0.8
2019,1,3,22,30,-4.9,1.4000000000000001,0.0239,0.64,0,0,0,0,-9.600000000000001,0,0,0,0,0.293,69.86,145.1,0.16,938,0.5,38,0.8
2019,1,3,23,30,-5.1000000000000005,1.4000000000000001,0.0267,0.64,0,0,0,0,-9.700000000000001,0,0,0,0,0.294,69.85000000000001,153.24,0.16,938,0.5,43,0.8
2019,1,4,0,30,-5.2,1.3800000000000001,0.031100000000000003,0.64,0,0,0,0,-10,0,0,0,0,0.295,69.24,157.44,0.16,938,0.5,47,0.8
2019,1,4,1,30,-5.5,1.41,0.0298,0.64,0,0,0,0,-10.100000000000001,0,0,0,0,0.298,70.06,155.49,0.16,938,0.5,48,0.7000000000000001
2019,1,4,2,30,-5.7,1.42,0.030100000000000002,0.64,0,0,0,0,-10.3,0,0,0,0,0.299,70.12,148.54,0.16,938,0.5,40,0.7000000000000001
2019,1,4,3,30,-6,1.42,0.033100000000000004,0.64,0,0,0,0,-10.3,0,0,0,0,0.3,71.76,139.18,0.16,938,0.5,36,0.7000000000000001
2019,1,4,4,30,-6.1000000000000005,1.3900000000000001,0.0395,0.64,0,0,0,7,-10.100000000000001,0,0,0,0,0.3,73.47,128.88,0.16,938,0.6000000000000001,39,0.7000000000000001
2019,1,4,5,30,-6.2,1.3800000000000001,0.0434,0.64,0,0,0,7,-9.9,0,0,0,0,0.299,74.78,118.33,0.16,938,0.6000000000000001,40,0.8
2019,1,4,6,30,-6.300000000000001,1.4000000000000001,0.042100000000000005,0.64,0,0,0,7,-9.9,0,0,0,0,0.297,75.54,107.92,0.16,938,0.6000000000000001,40,0.8
2019,1,4,7,30,-6.1000000000000005,1.4000000000000001,0.0405,0.64,0,0,0,7,-9.9,0,0,0,0,0.297,74.45,97.97,0.16,938,0.6000000000000001,42,0.8
2019,1,4,8,30,-5,1.4000000000000001,0.040100000000000004,0.64,13,232,19,7,-9.9,7,60,3,9,0.298,68.67,88.45,0.16,938,0.6000000000000001,39,0.8
2019,1,4,9,30,-3.1,1.41,0.0409,0.64,39,621,140,6,-9.200000000000001,61,99,3,77,0.297,62.78,80.65,0.16,939,0.6000000000000001,34,0.9
2019,1,4,10,30,-0.9,1.24,0.045200000000000004,0.64,54,763,261,7,-8.5,109,164,3,154,0.293,56.480000000000004,74.22,0.16,939,0.6000000000000001,28,1
2019,1,4,11,30,1,1.29,0.041100000000000005,0.64,59,840,348,4,-7.7,145,93,0,177,0.289,52.43,69.84,0.16,939,0.6000000000000001,21,1.1
2019,1,4,12,30,2,1.32,0.0407,0.64,62,864,386,7,-6.800000000000001,154,254,0,249,0.28700000000000003,52.120000000000005,67.95,0.16,939,0.6000000000000001,13,1
2019,1,4,13,30,2.2,1.19,0.0453,0.64,62,839,366,7,-5.9,138,331,0,258,0.28800000000000003,54.910000000000004,68.77,0.16,939,0.7000000000000001,8,0.9
2019,1,4,14,30,1.8,1.22,0.0446,0.64,57,791,299,4,-5.6000000000000005,125,162,0,175,0.292,58.160000000000004,72.2,0.16,939,0.7000000000000001,6,0.8
2019,1,4,15,30,0.6000000000000001,1.26,0.0438,0.64,46,675,188,7,-4.800000000000001,70,335,3,140,0.297,67.06,77.87,0.16,940,0.8,5,0.7000000000000001
2019,1,4,16,30,-1,1.28,0.0466,0.64,26,404,60,4,-4.7,19,0,3,19,0.299,76.24,85.25,0.16,940,0.8,8,0.6000000000000001
2019,1,4,17,30,-1.9000000000000001,1.29,0.050300000000000004,0.64,0,0,0,4,-4.9,0,0,0,0,0.299,79.95,94.2,0.16,940,0.8,18,0.6000000000000001
2019,1,4,18,30,-2.5,1.31,0.0488,0.64,0,0,0,1,-4.9,0,0,0,0,0.297,83.56,103.88,0.16,941,0.7000000000000001,31,0.6000000000000001
2019,1,4,19,30,-3,1.34,0.043000000000000003,0.64,0,0,0,7,-5.1000000000000005,0,0,0,0,0.295,85.38,114.14,0.16,941,0.7000000000000001,38,0.6000000000000001
2019,1,4,20,30,-3.6,1.35,0.0388,0.64,0,0,0,7,-5.4,0,0,0,0,0.295,87.56,124.67,0.16,941,0.6000000000000001,41,0.6000000000000001
2019,1,4,21,30,-3.9000000000000004,1.36,0.0352,0.64,0,0,0,7,-5.7,0,0,0,0,0.294,87.46000000000001,135.12,0.16,941,0.6000000000000001,42,0.6000000000000001
2019,1,4,22,30,-4.2,1.37,0.034300000000000004,0.64,0,0,0,0,-6,0,0,0,0,0.291,87.28,144.96,0.16,940,0.6000000000000001,43,0.6000000000000001
2019,1,4,23,30,-4.5,1.37,0.0349,0.64,0,0,0,0,-6.300000000000001,0,0,1,0,0.28700000000000003,86.99,153.09,0.16,940,0.6000000000000001,44,0.6000000000000001
2019,1,5,0,30,-4.6000000000000005,1.3800000000000001,0.034300000000000004,0.64,0,0,0,7,-6.6000000000000005,0,0,0,0,0.28500000000000003,85.66,157.32,0.16,940,0.6000000000000001,44,0.6000000000000001
2019,1,5,1,30,-4.7,1.3800000000000001,0.0351,0.64,0,0,0,7,-6.800000000000001,0,0,0,0,0.278,84.97,155.43,0.16,940,0.6000000000000001,45,0.6000000000000001
2019,1,5,2,30,-4.7,1.37,0.0366,0.64,0,0,0,4,-7,0,0,0,0,0.274,83.92,148.52,0.16,940,0.6000000000000001,44,0.6000000000000001
2019,1,5,3,30,-4.7,1.36,0.0386,0.64,0,0,0,7,-7.300000000000001,0,0,0,0,0.271,82.09,139.18,0.16,939,0.6000000000000001,41,0.7000000000000001
2019,1,5,4,30,-4.800000000000001,1.37,0.0395,0.64,0,0,0,0,-7.6000000000000005,0,0,0,0,0.27,81.05,128.89000000000001,0.16,939,0.7000000000000001,37,0.7000000000000001
2019,1,5,5,30,-4.7,1.3800000000000001,0.0397,0.64,0,0,0,0,-7.7,0,0,0,0,0.269,79.3,118.34,0.16,939,0.7000000000000001,34,0.8
2019,1,5,6,30,-4.6000000000000005,1.3800000000000001,0.0402,0.64,0,0,0,0,-7.800000000000001,0,0,0,0,0.267,78.3,107.93,0.16,938,0.8,31,0.8
2019,1,5,7,30,-4.3,1.36,0.044500000000000005,0.64,0,0,0,0,-7.6000000000000005,0,0,0,0,0.265,77.51,97.97,0.16,938,0.9,29,0.8
2019,1,5,8,30,-3.6,1.36,0.048400000000000006,0.64,13,195,19,0,-7.4,13,195,0,19,0.263,74.97,88.44,0.16,939,1,26,0.9
2019,1,5,9,30,-2.1,1.3800000000000001,0.044000000000000004,0.64,40,588,136,1,-6.4,40,588,0,136,0.263,72.65,80.61,0.16,939,1.1,21,1
2019,1,5,10,30,-0.2,1.3900000000000001,0.038700000000000005,0.64,51,748,255,4,-5.5,66,0,0,66,0.263,67.44,74.16,0.16,939,1.2000000000000002,18,1.3
2019,1,5,11,30,1.2000000000000002,1.41,0.035,0.64,56,818,339,4,-4.6000000000000005,67,0,0,67,0.264,65.15,69.76,0.16,939,1.3,14,1.4000000000000001
2019,1,5,12,30,2.2,1.41,0.0337,0.64,58,843,377,4,-4.1000000000000005,154,48,0,172,0.265,63.160000000000004,67.84,0.16,938,1.3,11,1.5
2019,1,5,13,30,2.5,1.03,0.0494,0.64,64,809,359,4,-3.6,156,116,0,198,0.265,64.09,68.64,0.16,938,1.2000000000000002,11,1.6
2019,1,5,14,30,2.3000000000000003,1.12,0.0455,0.64,58,772,295,4,-3.3000000000000003,76,0,0,76,0.264,66.75,72.06,0.16,938,1.1,12,1.5
2019,1,5,15,30,1.2000000000000002,1.19,0.0439,0.64,47,674,190,4,-3,44,0,1,44,0.263,73.63,77.73,0.16,938,0.9,14,1.3
2019,1,5,16,30,-0.4,1.24,0.0437,0.64,27,419,63,1,-3,27,419,0,63,0.263,82.74,85.11,0.16,939,0.8,18,1.1
2019,1,5,17,30,-1.4000000000000001,1.27,0.0461,0.64,0,0,0,1,-3.4000000000000004,0,0,0,0,0.264,86.38,94.04,0.16,939,0.7000000000000001,21,1
2019,1,5,18,30,-1.8,1.29,0.0511,0.64,0,0,0,1,-3.5,0,0,0,0,0.267,88.17,103.73,0.16,939,0.7000000000000001,25,1
2019,1,5,19,30,-2,1.3,0.0541,0.64,0,0,0,1,-3.6,0,0,0,0,0.271,88.78,113.99000000000001,0.16,939,0.7000000000000001,28,1
2019,1,5,20,30,-2.2,1.31,0.0528,0.64,0,0,0,1,-3.7,0,0,0,0,0.277,89.13,124.52,0.16,939,0.7000000000000001,30,0.9
2019,1,5,21,30,-2.4000000000000004,1.33,0.0489,0.64,0,0,0,1,-3.9000000000000004,0,0,0,0,0.28300000000000003,89.5,134.97,0.16,939,0.6000000000000001,30,0.9
2019,1,5,22,30,-2.4000000000000004,1.33,0.050100000000000006,0.64,0,0,0,1,-4,0,0,0,0,0.289,88.93,144.8,0.16,939,0.6000000000000001,30,0.9
2019,1,5,23,30,-2.5,1.33,0.0506,0.64,0,0,0,0,-4,0,0,0,0,0.296,89.26,152.95000000000002,0.16,939,0.5,30,0.9
2019,1,6,0,30,-2.5,1.33,0.048400000000000006,0.64,0,0,0,0,-4,0,0,0,0,0.299,89.21000000000001,157.20000000000002,0.16,939,0.5,29,0.9
2019,1,6,1,30,-2.5,1.34,0.0495,0.64,0,0,0,1,-4.1000000000000005,0,0,0,0,0.306,89.01,155.36,0.16,939,0.5,27,0.9
2019,1,6,2,30,-2.5,1.34,0.0497,0.64,0,0,0,1,-4.1000000000000005,0,0,1,0,0.31,88.63,148.5,0.16,939,0.5,26,0.9
2019,1,6,3,30,-2.5,1.36,0.0468,0.64,0,0,0,1,-4.2,0,0,0,0,0.31,88.02,139.18,0.16,939,0.5,26,0.9
2019,1,6,4,30,-2.6,1.37,0.0505,0.64,0,0,0,4,-4.3,0,0,0,0,0.305,88.16,128.89000000000001,0.16,939,0.6000000000000001,26,0.9
2019,1,6,5,30,-2.6,1.37,0.0563,0.64,0,0,0,4,-4.3,0,0,0,0,0.302,87.95,118.34,0.16,938,0.6000000000000001,26,0.8
2019,1,6,6,30,-2.6,1.3900000000000001,0.0541,0.64,0,0,0,4,-4.3,0,0,0,0,0.303,87.92,107.93,0.16,938,0.6000000000000001,26,0.8
2019,1,6,7,30,-2.7,1.4000000000000001,0.052700000000000004,0.64,0,0,0,4,-4.4,0,0,0,0,0.305,88.28,97.96000000000001,0.16,938,0.6000000000000001,26,0.8
2019,1,6,8,30,-2.2,1.41,0.0495,0.64,13,212,19,1,-4.4,13,212,0,19,0.304,84.97,88.42,0.16,938,0.6000000000000001,25,0.9
2019,1,6,9,30,-1,1.43,0.0455,0.64,40,613,141,1,-4,40,613,0,141,0.302,80.38,80.57000000000001,0.16,939,0.6000000000000001,22,1
2019,1,6,10,30,0.5,1.43,0.0449,0.64,54,761,262,4,-3.3000000000000003,19,0,0,19,0.3,75.91,74.10000000000001,0.16,939,0.7000000000000001,19,1.2000000000000002
2019,1,6,11,30,1.8,1.43,0.0453,0.64,61,829,349,4,-2.7,27,0,3,27,0.301,72.3,69.67,0.16,938,0.7000000000000001,13,1.4000000000000001
2019,1,6,12,30,2.7,1.43,0.042800000000000005,0.64,62,851,384,4,-2.2,82,0,3,82,0.302,69.98,67.73,0.16,938,0.8,9,1.4000000000000001
2019,1,6,13,30,3,1.51,0.0374,0.64,59,850,370,4,-2,73,0,0,73,0.304,69.74,68.51,0.16,938,0.8,7,1.4000000000000001
2019,1,6,14,30,2.7,1.47,0.0386,0.64,54,802,303,4,-1.9000000000000001,31,0,0,31,0.306,71.93,71.92,0.16,938,0.8,7,1.4000000000000001
2019,1,6,15,30,1.6,1.43,0.0408,0.64,46,690,194,4,-1.8,12,0,3,12,0.307,78.39,77.58,0.16,938,0.8,8,1.2000000000000002
2019,1,6,16,30,0.2,1.3800000000000001,0.0478,0.64,27,420,64,1,-2,27,420,0,64,0.305,84.99,84.95,0.16,938,0.8,10,1
2019,1,6,17,30,-0.8,1.34,0.0505,0.64,0,0,0,4,-2.6,0,0,0,0,0.303,87.83,93.89,0.16,938,0.7000000000000001,13,1
2019,1,6,18,30,-1.3,1.33,0.0483,0.64,0,0,0,4,-2.9000000000000004,0,0,0,0,0.298,89.08,103.57000000000001,0.16,938,0.7000000000000001,17,0.9
2019,1,6,19,30,-1.6,1.31,0.055,0.64,0,0,0,4,-3.1,0,0,0,0,0.293,89.57000000000001,113.83,0.16,938,0.7000000000000001,21,0.9
2019,1,6,20,30,-1.8,1.31,0.058300000000000005,0.64,0,0,0,1,-3.3000000000000003,0,0,0,0,0.289,89.66,124.36,0.16,939,0.7000000000000001,25,0.9
2019,1,6,21,30,-1.8,1.32,0.0555,0.64,0,0,0,1,-3.5,0,0,0,0,0.28600000000000003,88.09,134.81,0.16,939,0.7000000000000001,28,0.9
2019,1,6,22,30,-1.9000000000000001,1.34,0.0548,0.64,0,0,0,1,-3.7,0,0,0,0,0.28400000000000003,87.5,144.65,0.16,938,0.7000000000000001,29,0.8
2019,1,6,23,30,-2,1.36,0.0534,0.64,0,0,0,1,-3.8000000000000003,0,0,0,0,0.28300000000000003,87.42,152.79,0.16,938,0.7000000000000001,28,0.8
2019,1,7,0,30,-2,1.3800000000000001,0.050800000000000005,0.64,0,0,0,1,-4,0,0,0,0,0.28200000000000003,86.46000000000001,157.07,0.16,938,0.7000000000000001,28,0.8
2019,1,7,1,30,-2.2,1.3900000000000001,0.0522,0.64,0,0,0,1,-4.1000000000000005,0,0,0,0,0.281,86.63,155.28,0.16,938,0.7000000000000001,26,0.8
2019,1,7,2,30,-2.2,1.4000000000000001,0.0524,0.64,0,0,0,1,-4.3,0,0,0,0,0.28,85.76,148.46,0.16,938,0.7000000000000001,26,0.8
2019,1,7,3,30,-2.3000000000000003,1.42,0.050100000000000006,0.64,0,0,0,4,-4.4,0,0,0,0,0.28,85.61,139.17000000000002,0.16,938,0.7000000000000001,27,0.8
2019,1,7,4,30,-2.3000000000000003,1.42,0.0511,0.64,0,0,0,4,-4.5,0,0,0,0,0.28,84.81,128.89000000000001,0.16,938,0.7000000000000001,26,0.8
2019,1,7,5,30,-2.4000000000000004,1.42,0.053000000000000005,0.64,0,0,0,4,-4.6000000000000005,0,0,0,0,0.28,84.68,118.34,0.16,938,0.7000000000000001,25,0.8
